P,E,Pr,RUNOFF
22.24,1.6,17.0391230765773,6.0852875761406
0.03,3.6,0.917957693907285,8.86994621322919
0.07,3,0.857314177585147,5.77066145630923
4.63,2.8,2.23788824838711,4.11915619871354
24.86,0.6,19.5077949215822,5.00823936406343
20.42,2.6,14.8183049466602,10.369112800687
7.93,1.9,5.69597657447508,11.4928635881088
0.06,3.5,0.915815602281681,8.15499578071864
4.79,4.3,1.27842999146466,5.31322368017703
14.19,2.6,9.85031314607918,4.73070248215069
0.81,2,0.897552747288132,5.77802404283513
0,3.8,0.82559371562896,4.24871054012127
0.4,3,0.7761286248319,3.21534125092261
2.97,1.2,2.08689024704944,2.7631761097285
5.41,1.7,3.53113035006374,2.76521428395865
0.55,3.8,0.719521103298319,2.8331616223627
0,2.9,0.673305331744786,2.3590029407443
4.52,3.8,1.18699830808751,2.03253985322583
26.27,1.1,19.1779436204343,2.90736291735218
3.25,5.4,0.711872376069109,6.33371959638959
0,3.7,0.656566606373116,4.48934157283478
0.03,3.2,0.611616027995257,3.16340707434774
0.51,2.7,0.580290135240726,2.60281568744061
6.29,3,2.89588432344796,2.35454533150997
43.4,8.2,26.0262090652497,4.03752108494474
13.33,3.7,7.78248468638772,10.5273753142232
14.26,2.1,9.7471472653263,9.5996221494162
8.69,1.4,6.19994785745784,9.01174828663108
3.25,3,0.95609253736169,7.26351163875529
0.09,3,0.720368642313656,4.91634136151512
0.04,3.1,0.672141249502865,3.64492723747856
0,4.6,0.609882154034027,2.94122310593596
0,3.9,0.560645620217712,2.46562511381544
0,4,0.51448373686049,2.11953893150722
11.86,3.9,6.01558387905832,2.14066221614656
14.06,4.1,7.48545601896511,3.16118920817158
5.14,5.8,0.550742282536804,3.83172578666484
13.84,10.1,3.15829948720322,3.06459246965341
14.43,0.5,10.3825134853394,3.49830957739506
16.1,3.4,9.67404339311421,5.55474410690931
40.91,1.1,29.947730353543,9.16448717519715
22.71,0.4,17.6141433299254,18.4986027759522
7.62,1.4,5.57253746820754,16.2616916423891
23.49,2.5,16.9959755755323,11.8612255189519
25.05,6.3,15.5281177435378,14.3053129488976
13.55,2.8,9.41120299347308,14.2173809647137
21,6.9,12.13669224632,12.0024348755474
0.8,5.8,0.939168819874371,10.5724418379295
0.23,4.2,0.861102064416628,6.43002864601369
0,4.3,0.785198566467616,4.43430647897692
0,5.6,0.699587241083091,3.45746168222117
0,6.3,0.615323863491859,2.83009643423686
0.42,4.4,0.56480268620108,2.38798973638341
0.08,4.8,0.511364861610041,2.06268520449524
0.04,5,0.460855507265508,1.81194664270717
0,5.1,0.414154715827636,1.61174265025708
0,6.2,0.364257437433352,1.44758351765673
17.16,2.1,10.166765963882,1.74102100314843
6.88,2.4,3.35211493805816,3.1907533720779
0.69,5.5,0.376055813859559,3.00736974915387
0,4.6,0.341085398121402,2.25286519651142
0,4.8,0.308088620235047,1.85817266147492
0,2.1,0.293493886076069,1.62445406900489
0.28,0.7,0.289083709759095,1.44493223789942
1.15,3.8,0.272424077600283,1.30161257566314
0,3.2,0.253923320615425,1.18280528958134
0,3.1,0.237146919695045,1.08228598754288
4.6,3.8,0.707177296435005,1.01405960072882
1.75,4.8,0.22219799200241,0.98921472885511
0,4.6,0.201248826131949,0.907737097859663
5.88,4.9,0.759158546885317,0.852029443867955
7.06,4.8,1.49402345691441,0.89475211707986
3.99,3.8,0.31403339406776,0.956913986620015
0.43,4.4,0.188653136833362,0.861328118642505
0,5.3,0.168313707164755,0.769401173149634
0,6,0.147905485376037,0.716787958248823
0,6.5,0.128507044113385,0.672882791406119
0,5.5,0.113949371310682,0.632916003557822
0,5.8,0.100326516221362,0.596625589321131
0,6.4,0.0871255588175131,0.563464696140668
0.05,8.8,0.0717951263099833,0.53284535906111
0.03,6.1,0.0626646283626402,0.504389907020095
1.53,5.9,0.0567588333638589,0.478443259029294
0,5.5,0.0501047064937593,0.454856228185432
0,7.1,0.0426316433684109,0.433045730637433
0,6.8,0.0364791235965582,0.412700300616697
0,6.2,0.0316140056777237,0.393816467450156
0,6.4,0.0272477611959218,0.376334381375399
0.1,6.1,0.0236825810711975,0.360099484747586
0,7.5,0.0198569803722431,0.344987973968191
0,5.8,0.0173099898483318,0.330864642862688
0.53,6.4,0.0150538874359486,0.31771260237759
0.45,6,0.0131826844342302,0.305444281364893
12.05,7.3,1.61068141573848,0.329988148079116
5.05,7,0.0143883976507776,0.429371772899098
4.76,5,0.0142977250753354,0.373399137547701
2.16,5.3,0.0132591199865213,0.315856793967497
0.45,4.9,0.0119140155785545,0.301789856881158
0.04,5.9,0.0103440263991603,0.290571809073788
0.69,3.1,0.0097554198644689,0.280030432302007
5.44,3.2,0.712099869085657,0.285539943957709
4.28,4,0.0986506101861163,0.324709491613092
0.2,5.2,0.0093457692885022,0.301960406274056
0.74,4.8,0.00846678124359881,0.270294587723524
3.78,4.9,0.00823636867503053,0.25781179285089
0,4.3,0.0074152263140199,0.249191999408391
2.95,3.6,0.00729598879811661,0.241162965644692
0.95,2.2,0.00707426436562706,0.233607078581373
4.05,3.7,0.109053760586687,0.228592377542572
9.26,3.5,1.73812531624311,0.264125794662693
1.97,1.8,0.06024507108843,0.367218680711578
24.42,1.5,7.74847542457994,0.48574300289166
0,2.9,0.0158984745199251,1.01868259542731
0,3.8,0.0145180262723536,0.7741135069026
0,4.4,0.0130652119640522,0.524680042833875
0,4.7,0.0116689864776396,0.485284051715731
0,4.3,0.0105181833490486,0.459043038327944
2.07,3.7,0.0101083327713172,0.435240374252717
0.03,4.8,0.00900387300578617,0.413593145479564
8.5,5,1.09592933963605,0.420786278746694
21.87,2.8,6.49884020310678,0.65349227578374
2.72,3.4,0.0170737747227024,1.16330728960093
0,4.3,0.0154110397645831,0.902410669979709
1.15,4.5,0.0142230251476099,0.667745687488885
0,4.6,0.0127377416978358,0.614104068491346
0,4.8,0.0113481063345711,0.574343297828096
5.33,4.3,0.342224695005302,0.548206923617007
1.1,4.2,0.0108566302508771,0.543241534495931
18.81,3.9,5.06176001576168,0.644192480069608
6.17,2.5,1.30206982409089,1.09224281687654
1.45,3.2,0.0175644639746544,1.01913251128664
0.2,3.8,0.0161205918480719,0.780682748857682
0,5.3,0.014205733753369,0.683372304129208
0,4.3,0.0128137194905926,0.633923512395902
11.32,3.1,2.80312618289936,0.673972289455365
17.22,1.4,5.79103631891271,1.07136488345583
2.82,2.4,0.180551469740615,1.53958134555305
0,5.3,0.0214981198294629,1.21047482971583
0,2.3,0.0203541132416933,0.943188819515459
0,3.8,0.0186015158095993,0.849104629579084
0,3.5,0.0171157074611179,0.779072339490818
0,3.9,0.0155962261040327,0.718927272259856
0,1.9,0.0148990409961721,0.666646703030424
0,4,0.0135378902159521,0.620865278719586
0,3.3,0.0125048318298998,0.580411524181463
0,3.9,0.0113831272218077,0.544440669653972
0,2.7,0.0106625795935568,0.512273054834636
21.47,1.2,7.01184880395251,0.677533099669263
3.74,1.6,0.782171951317865,1.31716466231033
0,2.7,0.0186218024699985,1.1289574624982
0,2.8,0.0174198575153414,0.837961722971551
0,4.2,0.0157618827927429,0.743334569920618
0,4.1,0.0142905715778193,0.686982535987376
0,2.7,0.0133922974790359,0.638631464753656
0.11,4.3,0.0121092884825957,0.596088996124705
2.22,2.9,0.0119072938713733,0.558377349187632
0,3.3,0.0109949547036404,0.524800501854899
0,4.2,0.00993249543186356,0.494662277162691
0,4.2,0.00896962868881239,0.467447398891798
0.04,2.9,0.00836523485332999,0.442789973498217
0.46,1,0.00825298769873301,0.42039543598348
0.17,1.6,0.00796797891818051,0.400000320940486
0.65,1.7,0.00776405344564939,0.381330041100752
1.64,1.2,0.138434269527168,0.367324285562308
0.7,2.2,0.0075923897287469,0.360792720191988
0.16,2.9,0.00709905456852837,0.342344508508655
0,3.6,0.00649862991460808,0.324766037596669
0,3,0.00603584414038894,0.311650651659773
0,2.3,0.00570246859734966,0.299604706543403
0,2,0.00542697719823687,0.288375771433446
0.17,1.7,0.00522466969228058,0.277885692789547
0.08,2.8,0.00488401506958255,0.268063463162794
0,3.7,0.00445548788485514,0.258834773273839
1.52,0.9,0.169452381769393,0.253666544318953
0.04,1.5,0.00440153054409013,0.256082962417012
0.06,1.2,0.00427779379666371,0.243752886583733
0,2.2,0.00404939012115316,0.231608683890705
0,3.2,0.00373859270055696,0.224278889699669
0,3.1,0.00345967919351725,0.217540498999592
0,3.3,0.00318507476661378,0.211150499496819
0,2.3,0.00300619332178122,0.205086681118786
0,2,0.00285856916020162,0.199331028182473
0,2.1,0.00271119795903633,0.193861158057973
0,2.4,0.00255189455819605,0.188653662780988
0,1.8,0.00243835246365617,0.183689809155413
0,1.4,0.00235338902392877,0.178956817454516
0,2.3,0.00222024663749152,0.174439562068225
0,1.4,0.0021427193857171,0.170120473321656
1.92,1.5,0.0986149270438688,0.167832708964175
1.38,1,0.0897921619916743,0.171179555961016
4.09,2.8,0.302791206290824,0.175563253403882
0.01,1.5,0.00227764413325896,0.184258813450595
0,2.3,0.00214868800703497,0.169811269310783
0,2.1,0.00203716431229216,0.157518665279773
0,2.8,0.00189729929804328,0.153528768256962
0.01,3.1,0.00175384404117008,0.150083125237113
0.02,1.8,0.00167599376110855,0.146771544964116
0,2.5,0.00157239859314891,0.143590615876943
0,1.7,0.00150550676776926,0.140530891241708
0,1.5,0.00144878481447156,0.137586934428
0,1.5,0.00139415554825862,0.134752893948412
0,1.6,0.00133811447683306,0.132021883995566
0,2.1,0.00126793103988813,0.129387854961087
0,2.6,0.00118603688025453,0.126844810488422
0,2.7,0.001106477248051,0.124387933050171
0,2,0.0010509143820748,0.122014175451891
0,2,0.000998086428989499,0.119721146735732
0,1.8,0.000952764110570731,0.117504630674211
0,2.1,0.000902442806181317,0.115360619731685
0,2,0.000856940476834549,0.113285251602744
0,2.2,0.000809488208229662,0.111275511485838
0,1.9,0.000770580239877698,0.109328469068723
0,1.8,0.000735412071591293,0.10744177198945
0,1.8,0.000701819250791565,0.105612823815271
0,1.8,0.000669732792539117,0.103838899927205
0,2.1,0.000634119968754172,0.102117502675823
0,1.8,0.000605074227410832,0.100446238559675
0,1.6,0.000580351529296385,0.0988234755317227
0,1.1,0.000563924475206767,0.0972475118987458
0,2,0.00053523865965271,0.0957163914552633
0,1.1,0.00052006699613445,0.0942275487404426
0,1.2,0.00050399969955702,0.0927800710930225
0,1,0.000490980206795805,0.0913723203675578
0,0.9,0.000479543640543514,0.0900026094054899
0.04,1.5,0.000461556931132387,0.0886693781766325
0.22,0,0.0376019899330108,0.0879936480699378
0.07,0.7,0.000461064657908198,0.0886679198039184
3.9,0.5,0.596222250563,0.0964061989691961
1.06,0.4,0.117846409269774,0.127361342368862
2.93,0.6,0.425923538746455,0.12350547296832
1.76,1,0.141190433092289,0.127164184918697
0.09,1.3,0.000718362642827618,0.117733204114128
0,0.8,0.000703564481719041,0.100381292251087
0,1.8,0.000671399725104096,0.094380910353982
0,2.6,0.000627486047814418,0.0927473238916792
0,0,0.000627454626429643,0.0913407414225852
3.16,1.8,0.247801740127962,0.0941406531968748
16.15,0.5,3.32714516288379,0.162685143870002
0.05,0.5,0.00163853915221318,0.338566824393711
0,0.5,0.00161762529856076,0.240323314893507
0,0.7,0.00158885334078106,0.143592686894182
0,1,0.00154868848623175,0.136242478696909
0,0.9,0.00151337591928246,0.133462508675996
0,0,0.00151322266160192,0.130783347666674
0,2.5,0.0014194783655656,0.128200294390865
0,0.5,0.00140131550932248,0.12570361133116
0,0,0.00140118206963757,0.123294829709744
0,0,0.00140104865282284,0.120971275978658
0,0,0.00140091525887633,0.118726484813247
0,6.2,0.00119508616173632,0.116552476627715
0,1.2,0.001158735875918,0.11443751213082
0,1.5,0.00111484089732495,0.112393009216476
0,1.9,0.00106159468104392,0.110416604789101
0,1.3,0.00102658190292585,0.10850094326418
0.23,0.6,0.00101677150244498,0.10664496594962
2.07,0.7,0.274779011621066,0.109588931413351
0.66,0.5,0.0332026616456954,0.123136017539933
4.65,0.5,0.866629947835371,0.130844000307874
1.48,0.5,0.209076301443172,0.171286544948606
7.92,0,1.79832752522651,0.188393392002395
9.55,0,2.35851865243997,0.301901112961651
0.55,0.7,0.00333846102988589,0.38415145831946
0.16,0.5,0.00330957285933761,0.265544355690121
0.57,0.1,0.121079408982534,0.194128358674353
0.64,0.1,0.139289556781391,0.1957641301048
1.34,0,0.344085215644484,0.202625774737854
3.43,0,0.897424698300676,0.229028459787858
2.32,0,0.621072495680984,0.277893694152495
1.31,0.1,0.32995901923551,0.28343272068895
2.96,0,0.816658340582451,0.272164645366142
4.14,0.4,1.05859851048664,0.311719592455827
4.14,0,1.20605834105592,0.366527266629734
7.02,0.1,2.09998899858429,0.432906039817637
3.34,0.1,1.01464611460179,0.528859599137454
3.13,0.1,0.968624496548327,0.518909657285615
3.43,0,1.11825631608854,0.512814700751576
0.47,0,0.164966893238556,0.52427240033814
0,0,0.0123533645706138,0.457185516384244
0,2.6,0.0116011441239979,0.401099727082863
4.82,0,1.59356460174108,0.416008772357324
14.48,0.3,4.98487682563895,0.646124081814293
3.85,0.2,1.33993065960971,1.03851767366914
1.57,0.2,0.521871471516621,0.949445251778824
1.79,0.1,0.644296992167969,0.785929930712118
0.87,0.5,0.159781946761215,0.739698190737511
0.09,0.6,0.0230368361816179,0.672076600536063
2.4,0,0.915068636905346,0.633934274719311
1.66,0.7,0.383451199457319,0.677674342755669
0.03,1.1,0.0243057413427156,0.644956932299154
1.65,0.3,0.529550635218237,0.587674457414376
1,0.1,0.363487561449477,0.594244105720954
0.15,0.5,0.0253681082519938,0.575476382884088
0,1.6,0.024419187409834,0.521420895060283
0.68,1,0.0242155010292708,0.483361477762666
0.15,1,0.0237192750105686,0.457709314098254
0.09,0.4,0.0235271772065911,0.434832699355757
0.13,0.9,0.0230879484892549,0.413985575842389
5.16,0.2,1.88416359740223,0.441319770091351
8.26,0.9,2.87435195089346,0.639879849325492
0.02,1.7,0.0295118358327288,0.798557202944557
0,2.2,0.0280210460975075,0.635760879477917
0,2.1,0.0266650568372458,0.521715474690487
0,1.3,0.0258479975478151,0.489366491524353
0,0.9,0.0252892043422402,0.463605709968743
1.67,0.4,0.504224035138416,0.452606475278887
17.43,0.2,6.91331011234558,0.651471157460086
18.31,0.1,7.85160071258555,1.49918594263886
1.85,0.1,0.822255312655837,2.15326478581371
3.98,0,1.82358585750685,1.74130924906153
0.82,0.4,0.247004123935706,1.54953305276525
2.85,0,1.34129291677648,1.38157131599042
2.74,1.3,0.714247741050636,1.36123205313322
0.49,1.8,0.062390361379919,1.25832871623129
0,1.6,0.0600975254205244,1.08483069408942
0.03,0.7,0.0590965333080818,0.965367136192154
0.17,0.7,0.0582939752582866,0.881030762058119
0,1.7,0.0560248144525072,0.810073420561971
2.45,1.2,0.608294028590696,0.76670137957163
18.48,1.1,8.07756260622475,1.0298992561363
7.22,0.4,3.32422646926993,1.97590546914647
1.88,0.6,0.700029737482867,2.01748625970572
6.07,0.4,2.8454417206519,1.7088346921283
3.44,0.4,1.58973095784149,1.83062110161594
5.09,0.6,2.33219630185256,1.82739603071948
28.95,0.8,14.9149587236967,2.55192398485086
3.87,1.1,1.64615581564456,4.87522599084562
3.25,1.1,1.32168999159722,3.86002348167824
1.44,0.5,0.669729926741884,2.95212247315116
0.54,0.2,0.344534288235226,2.43405098241256
1.05,2.8,0.153749816739558,2.0292452422686
10.55,1.1,5.32893061022298,1.97819193843534
30.24,1.7,16.5820033531805,3.45689797894032
0.13,0.8,0.227433153906263,6.1679737729165
1.58,0.5,0.857472679012525,4.24803935743518
2.53,2.1,0.478821308842949,3.08519277986106
3.61,1.2,1.63951628970016,2.59920712210286
0.55,0,0.554225729667771,2.39309501437876
4.03,0.5,2.31093511082027,2.15215942108486
2.56,0,1.75356451015906,2.196843159063
3.34,1.1,1.57352192129383,2.13303087079469
0.24,2.2,0.237491509467844,1.95758319051002
0.33,0.9,0.233427992727859,1.64340025841765
0.68,2.4,0.224175485310614,1.42190875811843
0,0.4,0.22114517782017,1.27417240301269
0,1.9,0.211621465097037,1.1551558104919
0.17,2.9,0.199114269610168,1.05554918459327
0,2.3,0.189002617380704,0.97061039805687
0.81,2.9,0.180183887879297,0.897665654521749
0.89,1.4,0.1774764303614,0.834663373734914
1.28,0.6,0.554687525124947,0.792555847957793
1.01,1.4,0.175817871775974,0.779884506931565
0.82,1.6,0.172224432830686,0.725134621386318
0,5.1,0.1542311453821,0.674245741915994
0,1.4,0.149178235638111,0.636348971601813
0,2.4,0.141302294094811,0.60280553098316
0.85,0.7,0.220358132024761,0.57487199551262
0,0.4,0.139322829238727,0.554408463167065
2.08,0.8,0.817360153501017,0.546209317094596
0.65,1,0.139515953194892,0.57603389381728
0,1.7,0.134108599411409,0.534357874983685
0.28,0.7,0.132441928466284,0.493393530812175
12.83,0.9,6.50673344835173,0.645245805367999
19.35,1.5,10.0523712235143,1.5458887710201
20.25,0.8,11.4184826897681,3.08962938809052
31.97,1.8,18.5596394656355,5.63245936045936
3.28,1.2,1.59066026243427,8.66001776934435
0.12,2.8,0.288990195090037,5.72508824409384
0,3.3,0.26883417008235,3.78950371522866
0,3.7,0.24807571290392,2.91469709159577
0,3.3,0.23074955044961,2.37778588002318
0,4.2,0.210728150629748,2.0008994845271
0,4.3,0.192003428640688,1.72135225970328
0,2.2,0.182629554783186,1.50637412153911
13.55,1.6,6.97299501944299,1.63547318100001
13.22,2,6.7328980612415,2.7498114782741
25.79,2.2,14.4685258585337,4.23150857508907
3.77,1.6,1.61818378049159,6.33804481741616
17.86,0.8,10.962546216576,5.46375600549356
18.67,2.1,10.9753475594168,7.32957729417645
0.04,1.9,0.364916967765943,7.76297236364651
12.82,1.8,7.51145531559928,5.60333268395328
4.52,2.4,1.7760104531181,5.69329566447409
0,2.9,0.372699969933123,4.37562388217424
0,3,0.348737477367719,3.21126704373185
0,2.3,0.330833487393626,2.56683137376268
0.07,0.9,0.323064128205939,2.15293881486609
16.25,0.1,10.6089969073513,2.39852408360475
29.23,3.4,17.3735727452808,5.10366125518747
2.56,2,0.810681750717184,8.00322309272145
1.12,3.4,0.416293272456044,5.23390786278676
7.79,6.4,1.32967659444596,3.63628662931694
149.18,1,110.312258374037,14.5722879568747
76.15,1.2,60.5732735876253,81.1223759561935
3.61,2,2.44849658182226,49.9917503280925
0,4,1.05366347939732,14.804061880507
0,4.1,0.963321348483233,7.39629415528023
0.13,4.6,0.875424135911066,5.0463159517519
0.1,3.7,0.808194290671303,3.85011926639253
0,4.3,0.737094832435335,3.11076656837324
0.14,5,0.665600083987954,2.60648638523425
0.73,1.9,0.643076804122527,2.24096632866682
7.51,1.3,5.11712214863205,2.20630832853601
30.01,1.8,21.3881362327134,3.98038558215433
10.84,4.1,5.75907730711349,8.65128080770235
1.33,2.9,0.734375232918546,6.98243409310695
0,2.4,0.693376267424256,4.55960655947204
57.78,2.9,42.0863727349135,6.94011286637799
4.06,0.7,3.45275835711221,20.0595478039758
4.18,2.5,2.15994252274436,10.8719672382488
3.71,2.9,1.4836699317966,6.56504929801769
2.85,3.8,0.838963223466415,4.75842518621777
0.45,4.2,0.772620941200603,3.6521858387371
1.12,3.7,0.726897897326742,2.96581136078812
0.75,3.1,0.686980337782531,2.50648430856652
1.14,6,0.620374871348393,2.17155793085461
2,4.2,0.588447786474697,1.9127198771317
4.34,3.6,1.10434932388992,1.7362719549535
9.62,2.9,5.33850718079878,1.86931454319964
13.15,4.8,6.54925385658555,2.69086638101124
2.51,5,0.587883782208893,3.22830998971907
1.32,4.8,0.544690404213702,2.51593907966022
0.03,3.7,0.502957642244242,2.03033115295059
0.24,3.9,0.464557796557512,1.78118864718492
1.68,3.4,0.445250508472265,1.59024481589238
9.52,2.2,5.36106716539071,1.65757865461636
13.8,3.5,7.4575130150694,2.54258569231815
2.85,4.8,0.470648817524876,3.25922956007053
0,3.9,0.432760987329252,2.50311575243678
3.25,7.6,0.39450172912382,1.98103713572424
8.6,4.9,2.81155781780296,1.84544447731738
1,4.7,0.371350464549734,1.97368922871238
0,5.2,0.332886302878379,1.69285321734007
0,5.8,0.294786166659636,1.44926506218105
0,5.4,0.262991170358126,1.30071033469713
0,4.6,0.238322526023428,1.17928034077938
0,4.4,0.216780488172445,1.07681390549002
0.03,3.9,0.199278001082595,0.989266866509729
2.43,3.1,0.195582636443408,0.914160224448198
2.75,3.5,0.191651631571211,0.850237948556526
8.86,2.6,3.75285097155468,0.913700729519265
10.15,3.6,3.97852567269215,1.36350808827853
12.17,3.5,5.29143086776476,1.82458698337182
6.31,3.9,1.65771783310567,2.20547544774444
4.95,4.5,0.505556537107216,1.94464729986829
5.22,3.3,1.37566846480134,1.64283899869535
0.3,4.5,0.222798328627215,1.56030778760815
0,5.3,0.198929908337708,1.36029832005113
0,6.2,0.174259896445506,1.19519056049283
0,5,0.156387552027535,1.08206903372555
0,5.5,0.138816091871246,0.987648616767807
0,5.6,0.122880725348707,0.906624809190367
1.43,3.7,0.116699949895675,0.836562930571158
2.89,4.2,0.113118920397334,0.776316441366125
4.65,5.5,0.110732389229348,0.724132146213234
1.41,4.7,0.102880467499744,0.678246582220434
0.24,4.6,0.0933882508908751,0.636960504411172
0.21,5.5,0.0830438960398245,0.599441095646491
0.19,5.4,0.0739297568899376,0.565241540602691
0,5.5,0.0653571464732572,0.534066084652051
0.43,2.3,0.0625816036640064,0.505698368798081
8.66,4.9,1.77136737926812,0.52596949175779
0.09,6.2,0.0580893223162609,0.639542030171267
0.6,5.3,0.0522119597423444,0.564768022619772
4.83,5.9,0.0508888917949091,0.489818238590438
0.06,6.3,0.0441529923723807,0.463081725662086
0,5.7,0.0387472507094149,0.440386046847129
0,4.9,0.0346058965967167,0.419356362815806
7.65,3.7,1.63325044733185,0.44005021784013
3.68,3.6,0.0700550740454681,0.543785365694943
0.34,4,0.0345306080776298,0.482191931664873
0.15,4.3,0.0313593842817693,0.416184440019527
0.13,4.5,0.0283249784520238,0.39426954043345
0.62,3.4,0.026533791307346,0.376786402138287
1.95,3.1,0.0258102860934912,0.360730052107629
3.54,4,0.0255114206783161,0.345965071600953
0.05,5.8,0.0222949084909082,0.33226368923128
12.4,3.6,3.34639217241611,0.396882794277266
8.93,2.2,2.65464526213932,0.696962201874418
19.05,4.5,6.01891640419583,0.97094058053095
0.39,4.8,0.0389966357902612,1.3339911643399
0,3.9,0.0356341880491807,1.01926915991564
0,2.2,0.033843970465201,0.780720133086181
